ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
8/28/2018	DEM	Democrat	GOV	Governor	STJ	St. Johns			0	0	Gillum	Andrew		4809
8/28/2018	DEM	Democrat	GOV	Governor	STL	St. Lucie			64	64	Gillum	Andrew		8005
8/28/2018	DEM	Democrat	GOV	Governor	SUM	Sumter			26	26	Gillum	Andrew		1516
8/28/2018	DEM	Democrat	GOV	Governor	SUW	Suwannee			16	16	Gillum	Andrew		650
8/28/2018	DEM	Democrat	GOV	Governor	TAY	Taylor			14	14	Gillum	Andrew		609
8/28/2018	DEM	Democrat	GOV	Governor	UNI	Union			8	8	Gillum	Andrew		210
8/28/2018	DEM	Democrat	GOV	Governor	VOL	Volusia			125	125	Gillum	Andrew		10872
8/28/2018	DEM	Democrat	GOV	Governor	WAK	Wakulla			0	0	Gillum	Andrew		942
8/28/2018	DEM	Democrat	GOV	Governor	WAL	Walton			0	0	Gillum	Andrew		464
8/28/2018	DEM	Democrat	GOV	Governor	WAS	Washington			0	0	Gillum	Andrew		384
8/28/2018	DEM	Democrat	GOV	Governor	ALA	Alachua			63	63	Graham	Gwen		10579
8/28/2018	DEM	Democrat	GOV	Governor	BAK	Baker			9	9	Graham	Gwen		485
8/28/2018	DEM	Democrat	GOV	Governor	BAY	Bay			44	44	Graham	Gwen		4449
8/28/2018	DEM	Democrat	GOV	Governor	BRA	Bradford			14	14	Graham	Gwen		699
8/28/2018	DEM	Democrat	GOV	Governor	BRE	Brevard			174	174	Graham	Gwen		19057
8/28/2018	DEM	Democrat	GOV	Governor	BRO	Broward			577	577	Graham	Gwen		31291
8/28/2018	DEM	Democrat	GOV	Governor	CAL	Calhoun			11	11	Graham	Gwen		634
8/28/2018	DEM	Democrat	GOV	Governor	CHA	Charlotte			67	67	Graham	Gwen		2812
8/28/2018	DEM	Democrat	GOV	Governor	CIT	Citrus			0	0	Graham	Gwen		4605
8/28/2018	DEM	Democrat	GOV	Governor	CLA	Clay			0	0	Graham	Gwen		2747
8/28/2018	DEM	Democrat	GOV	Governor	CLL	Collier			59	59	Graham	Gwen		4864
8/28/2018	DEM	Democrat	GOV	Governor	CLM	Columbia			22	22	Graham	Gwen		1707
8/28/2018	DEM	Democrat	GOV	Governor	DES	Desoto			15	15	Graham	Gwen		509
8/28/2018	DEM	Democrat	GOV	Governor	DIX	Dixie			10	10	Graham	Gwen		369
8/28/2018	DEM	Democrat	GOV	Governor	DUV	Duval			199	199	Graham	Gwen		18808
8/28/2018	DEM	Democrat	GOV	Governor	ESC	Escambia			0	0	Graham	Gwen		4474
8/28/2018	DEM	Democrat	GOV	Governor	FLA	Flagler			25	25	Graham	Gwen		3673
8/28/2018	DEM	Democrat	GOV	Governor	FRA	Franklin			8	8	Graham	Gwen		1191
8/28/2018	DEM	Democrat	GOV	Governor	GAD	Gadsden			25	25	Graham	Gwen		2494
8/28/2018	DEM	Democrat	GOV	Governor	GIL	Gilchrist			10	10	Graham	Gwen		371
8/28/2018	DEM	Democrat	GOV	Governor	GLA	Glades			13	13	Graham	Gwen		186
8/28/2018	DEM	Democrat	GOV	Governor	GUL	Gulf			0	0	Graham	Gwen		562
8/28/2018	DEM	Democrat	GOV	Governor	HAM	Hamilton			8	8	Graham	Gwen		329
8/28/2018	DEM	Democrat	GOV	Governor	HAR	Hardee			12	12	Graham	Gwen		448
8/28/2018	DEM	Democrat	GOV	Governor	HEN	Hendry			10	10	Graham	Gwen		268
8/28/2018	DEM	Democrat	GOV	Governor	HER	Hernando			64	64	Graham	Gwen		5357
8/28/2018	DEM	Democrat	GOV	Governor	HIG	Highlands			25	25	Graham	Gwen		2101
8/28/2018	DEM	Democrat	GOV	Governor	HIL	Hillsborough			390	390	Graham	Gwen		34740
8/28/2018	DEM	Democrat	GOV	Governor	HOL	Holmes			0	0	Graham	Gwen		530
8/28/2018	DEM	Democrat	GOV	Governor	IND	Indian River			36	36	Graham	Gwen		3600
8/28/2018	DEM	Democrat	GOV	Governor	JAC	Jackson			14	14	Graham	Gwen		2189
8/28/2018	DEM	Democrat	GOV	Governor	JEF	Jefferson			0	0	Graham	Gwen		854
8/28/2018	DEM	Democrat	GOV	Governor	LAF	Lafayette			5	5	Graham	Gwen		274
8/28/2018	DEM	Democrat	GOV	Governor	LAK	Lake			102	102	Graham	Gwen		9100
8/28/2018	DEM	Democrat	GOV	Governor	LEE	Lee			127	127	Graham	Gwen		8881
8/28/2018	DEM	Democrat	GOV	Governor	LEO	Leon			155	155	Graham	Gwen		18582
8/28/2018	DEM	Democrat	GOV	Governor	LEV	Levy			13	13	Graham	Gwen		992
8/28/2018	DEM	Democrat	GOV	Governor	LIB	Liberty			0	0	Graham	Gwen		741
8/28/2018	DEM	Democrat	GOV	Governor	MAD	Madison			11	11	Graham	Gwen		805
8/28/2018	DEM	Democrat	GOV	Governor	MAN	Manatee			70	70	Graham	Gwen		10316
8/28/2018	DEM	Democrat	GOV	Governor	MRN	Marion			125	125	Graham	Gwen		10117
8/28/2018	DEM	Democrat	GOV	Governor	MRT	Martin			0	0	Graham	Gwen		3995
8/28/2018	DEM	Democrat	GOV	Governor	DAD	Miami-Dade			0	0	Graham	Gwen		24529
8/28/2018	DEM	Democrat	GOV	Governor	MON	Monroe			33	33	Graham	Gwen		2529
8/28/2018	DEM	Democrat	GOV	Governor	NAS	Nassau			0	0	Graham	Gwen		1698
8/28/2018	DEM	Democrat	GOV	Governor	OKA	Okaloosa			52	52	Graham	Gwen		1876
8/28/2018	DEM	Democrat	GOV	Governor	OKE	Okeechobee			0	0	Graham	Gwen		681
8/28/2018	DEM	Democrat	GOV	Governor	ORA	Orange			0	0	Graham	Gwen		30112
8/28/2018	DEM	Democrat	GOV	Governor	OSC	Osceola			87	87	Graham	Gwen		6331
8/28/2018	DEM	Democrat	GOV	Governor	PAL	Palm Beach			871	871	Graham	Gwen		36833
8/28/2018	DEM	Democrat	GOV	Governor	PAS	Pasco			110	110	Graham	Gwen		13178
8/28/2018	DEM	Democrat	GOV	Governor	PIN	Pinellas			299	299	Graham	Gwen		38135
8/28/2018	DEM	Democrat	GOV	Governor	POL	Polk			167	167	Graham	Gwen		14261
8/28/2018	DEM	Democrat	GOV	Governor	PUT	Putnam			0	0	Graham	Gwen		1773
8/28/2018	DEM	Democrat	GOV	Governor	SAN	Santa Rosa			0	0	Graham	Gwen		1675
8/28/2018	DEM	Democrat	GOV	Governor	SAR	Sarasota			101	101	Graham	Gwen		15531
8/28/2018	DEM	Democrat	GOV	Governor	SEM	Seminole			81	81	Graham	Gwen		12551
8/28/2018	DEM	Democrat	GOV	Governor	STJ	St. Johns			0	0	Graham	Gwen		6379
8/28/2018	DEM	Democrat	GOV	Governor	STL	St. Lucie			64	64	Graham	Gwen		6757
8/28/2018	DEM	Democrat	GOV	Governor	SUM	Sumter			26	26	Graham	Gwen		4682
8/28/2018	DEM	Democrat	GOV	Governor	SUW	Suwannee			16	16	Graham	Gwen		1003
8/28/2018	DEM	Democrat	GOV	Governor	TAY	Taylor			14	14	Graham	Gwen		806
8/28/2018	DEM	Democrat	GOV	Governor	UNI	Union			8	8	Graham	Gwen		325
8/28/2018	DEM	Democrat	GOV	Governor	VOL	Volusia			125	125	Graham	Gwen		19006
8/28/2018	DEM	Democrat	GOV	Governor	WAK	Wakulla			0	0	Graham	Gwen		1626
8/28/2018	DEM	Democrat	GOV	Governor	WAL	Walton			0	0	Graham	Gwen		1155
8/28/2018	DEM	Democrat	GOV	Governor	WAS	Washington			0	0	Graham	Gwen		658
8/28/2018	DEM	Democrat	GOV	Governor	ALA	Alachua			63	63	Greene	Jeff		2176
8/28/2018	DEM	Democrat	GOV	Governor	BAK	Baker			9	9	Greene	Jeff		142
8/28/2018	DEM	Democrat	GOV	Governor	BAY	Bay			44	44	Greene	Jeff		422
8/28/2018	DEM	Democrat	GOV	Governor	BRA	Bradford			14	14	Greene	Jeff		240
8/28/2018	DEM	Democrat	GOV	Governor	BRE	Brevard			174	174	Greene	Jeff		4776
8/28/2018	DEM	Democrat	GOV	Governor	BRO	Broward			577	577	Greene	Jeff		21095
8/28/2018	DEM	Democrat	GOV	Governor	CAL	Calhoun			11	11	Greene	Jeff		139
8/28/2018	DEM	Democrat	GOV	Governor	CHA	Charlotte			67	67	Greene	Jeff		1089
8/28/2018	DEM	Democrat	GOV	Governor	CIT	Citrus			0	0	Greene	Jeff		1435
8/28/2018	DEM	Democrat	GOV	Governor	CLA	Clay			0	0	Greene	Jeff		897
8/28/2018	DEM	Democrat	GOV	Governor	CLL	Collier			59	59	Greene	Jeff		1753
8/28/2018	DEM	Democrat	GOV	Governor	CLM	Columbia			22	22	Greene	Jeff		621
8/28/2018	DEM	Democrat	GOV	Governor	DES	Desoto			15	15	Greene	Jeff		314
8/28/2018	DEM	Democrat	GOV	Governor	DIX	Dixie			10	10	Greene	Jeff		165
8/28/2018	DEM	Democrat	GOV	Governor	DUV	Duval			199	199	Greene	Jeff		5614
8/28/2018	DEM	Democrat	GOV	Governor	ESC	Escambia			0	0	Greene	Jeff		1916
8/28/2018	DEM	Democrat	GOV	Governor	FLA	Flagler			25	25	Greene	Jeff		1088
8/28/2018	DEM	Democrat	GOV	Governor	FRA	Franklin			8	8	Greene	Jeff		184
8/28/2018	DEM	Democrat	GOV	Governor	GAD	Gadsden			25	25	Greene	Jeff		475
8/28/2018	DEM	Democrat	GOV	Governor	GIL	Gilchrist			10	10	Greene	Jeff		96
8/28/2018	DEM	Democrat	GOV	Governor	GLA	Glades			13	13	Greene	Jeff		79
8/28/2018	DEM	Democrat	GOV	Governor	GUL	Gulf			0	0	Greene	Jeff		106
8/28/2018	DEM	Democrat	GOV	Governor	HAM	Hamilton			8	8	Greene	Jeff		109
8/28/2018	DEM	Democrat	GOV	Governor	HAR	Hardee			12	12	Greene	Jeff		85
8/28/2018	DEM	Democrat	GOV	Governor	HEN	Hendry			10	10	Greene	Jeff		175
8/28/2018	DEM	Democrat	GOV	Governor	HER	Hernando			64	64	Greene	Jeff		1779
8/28/2018	DEM	Democrat	GOV	Governor	HIG	Highlands			25	25	Greene	Jeff		533
8/28/2018	DEM	Democrat	GOV	Governor	HIL	Hillsborough			390	390	Greene	Jeff		7608
8/28/2018	DEM	Democrat	GOV	Governor	HOL	Holmes			0	0	Greene	Jeff		140
8/28/2018	DEM	Democrat	GOV	Governor	IND	Indian River			36	36	Greene	Jeff		1082
8/28/2018	DEM	Democrat	GOV	Governor	JAC	Jackson			14	14	Greene	Jeff		407
8/28/2018	DEM	Democrat	GOV	Governor	JEF	Jefferson			0	0	Greene	Jeff		147
8/28/2018	DEM	Democrat	GOV	Governor	LAF	Lafayette			5	5	Greene	Jeff		40
8/28/2018	DEM	Democrat	GOV	Governor	LAK	Lake			102	102	Greene	Jeff		2054
8/28/2018	DEM	Democrat	GOV	Governor	LEE	Lee			127	127	Greene	Jeff		3216
8/28/2018	DEM	Democrat	GOV	Governor	LEO	Leon			155	155	Greene	Jeff		1727
8/28/2018	DEM	Democrat	GOV	Governor	LEV	Levy			13	13	Greene	Jeff		371
8/28/2018	DEM	Democrat	GOV	Governor	LIB	Liberty			0	0	Greene	Jeff		187
8/28/2018	DEM	Democrat	GOV	Governor	MAD	Madison			11	11	Greene	Jeff		132
8/28/2018	DEM	Democrat	GOV	Governor	MAN	Manatee			70	70	Greene	Jeff		2958
8/28/2018	DEM	Democrat	GOV	Governor	MRN	Marion			125	125	Greene	Jeff		2723
8/28/2018	DEM	Democrat	GOV	Governor	MRT	Martin			0	0	Greene	Jeff		1382
8/28/2018	DEM	Democrat	GOV	Governor	DAD	Miami-Dade			0	0	Greene	Jeff		13735
8/28/2018	DEM	Democrat	GOV	Governor	MON	Monroe			33	33	Greene	Jeff		956
8/28/2018	DEM	Democrat	GOV	Governor	NAS	Nassau			0	0	Greene	Jeff		461
8/28/2018	DEM	Democrat	GOV	Governor	OKA	Okaloosa			52	52	Greene	Jeff		690
8/28/2018	DEM	Democrat	GOV	Governor	OKE	Okeechobee			0	0	Greene	Jeff		191
8/28/2018	DEM	Democrat	GOV	Governor	ORA	Orange			0	0	Greene	Jeff		9381
8/28/2018	DEM	Democrat	GOV	Governor	OSC	Osceola			87	87	Greene	Jeff		3403
8/28/2018	DEM	Democrat	GOV	Governor	PAL	Palm Beach			871	871	Greene	Jeff		17569
8/28/2018	DEM	Democrat	GOV	Governor	PAS	Pasco			110	110	Greene	Jeff		2982
8/28/2018	DEM	Democrat	GOV	Governor	PIN	Pinellas			299	299	Greene	Jeff		8229
8/28/2018	DEM	Democrat	GOV	Governor	POL	Polk			167	167	Greene	Jeff		4145
8/28/2018	DEM	Democrat	GOV	Governor	PUT	Putnam			0	0	Greene	Jeff		582
8/28/2018	DEM	Democrat	GOV	Governor	SAN	Santa Rosa			0	0	Greene	Jeff		696
8/28/2018	DEM	Democrat	GOV	Governor	SAR	Sarasota			101	101	Greene	Jeff		4393
8/28/2018	DEM	Democrat	GOV	Governor	SEM	Seminole			81	81	Greene	Jeff		2654
8/28/2018	DEM	Democrat	GOV	Governor	STJ	St. Johns			0	0	Greene	Jeff		1518
8/28/2018	DEM	Democrat	GOV	Governor	STL	St. Lucie			64	64	Greene	Jeff		2679
8/28/2018	DEM	Democrat	GOV	Governor	SUM	Sumter			26	26	Greene	Jeff		1129
8/28/2018	DEM	Democrat	GOV	Governor	SUW	Suwannee			16	16	Greene	Jeff		248
8/28/2018	DEM	Democrat	GOV	Governor	TAY	Taylor			14	14	Greene	Jeff		144
8/28/2018	DEM	Democrat	GOV	Governor	UNI	Union			8	8	Greene	Jeff		114
8/28/2018	DEM	Democrat	GOV	Governor	VOL	Volusia			125	125	Greene	Jeff		4908
8/28/2018	DEM	Democrat	GOV	Governor	WAK	Wakulla			0	0	Greene	Jeff		188
8/28/2018	DEM	Democrat	GOV	Governor	WAL	Walton			0	0	Greene	Jeff		186
8/28/2018	DEM	Democrat	GOV	Governor	WAS	Washington			0	0	Greene	Jeff		97
8/28/2018	DEM	Democrat	GOV	Governor	ALA	Alachua			63	63	King	Chris		511
8/28/2018	DEM	Democrat	GOV	Governor	BAK	Baker			9	9	King	Chris		47
8/28/2018	DEM	Democrat	GOV	Governor	BAY	Bay			44	44	King	Chris		294
8/28/2018	DEM	Democrat	GOV	Governor	BRA	Bradford			14	14	King	Chris		58
8/28/2018	DEM	Democrat	GOV	Governor	BRE	Brevard			174	174	King	Chris		1558
8/28/2018	DEM	Democrat	GOV	Governor	BRO	Broward			577	577	King	Chris		1725
8/28/2018	DEM	Democrat	GOV	Governor	CAL	Calhoun			11	11	King	Chris		64
8/28/2018	DEM	Democrat	GOV	Governor	CHA	Charlotte			67	67	King	Chris		372
8/28/2018	DEM	Democrat	GOV	Governor	CIT	Citrus			0	0	King	Chris		352
8/28/2018	DEM	Democrat	GOV	Governor	CLA	Clay			0	0	King	Chris		195
8/28/2018	DEM	Democrat	GOV	Governor	CLL	Collier			59	59	King	Chris		535
8/28/2018	DEM	Democrat	GOV	Governor	CLM	Columbia			22	22	King	Chris		175
8/28/2018	DEM	Democrat	GOV	Governor	DES	Desoto			15	15	King	Chris		89
8/28/2018	DEM	Democrat	GOV	Governor	DIX	Dixie			10	10	King	Chris		53
8/28/2018	DEM	Democrat	GOV	Governor	DUV	Duval			199	199	King	Chris		1465
8/28/2018	DEM	Democrat	GOV	Governor	ESC	Escambia			0	0	King	Chris		514
8/28/2018	DEM	Democrat	GOV	Governor	FLA	Flagler			25	25	King	Chris		246
8/28/2018	DEM	Democrat	GOV	Governor	FRA	Franklin			8	8	King	Chris		86
8/28/2018	DEM	Democrat	GOV	Governor	GAD	Gadsden			25	25	King	Chris		123
8/28/2018	DEM	Democrat	GOV	Governor	GIL	Gilchrist			10	10	King	Chris		38
8/28/2018	DEM	Democrat	GOV	Governor	GLA	Glades			13	13	King	Chris		24
8/28/2018	DEM	Democrat	GOV	Governor	GUL	Gulf			0	0	King	Chris		59
8/28/2018	DEM	Democrat	GOV	Governor	HAM	Hamilton			8	8	King	Chris		43
8/28/2018	DEM	Democrat	GOV	Governor	HAR	Hardee			12	12	King	Chris		21
8/28/2018	DEM	Democrat	GOV	Governor	HEN	Hendry			10	10	King	Chris		39
8/28/2018	DEM	Democrat	GOV	Governor	HER	Hernando			64	64	King	Chris		479
8/28/2018	DEM	Democrat	GOV	Governor	HIG	Highlands			25	25	King	Chris		177
8/28/2018	DEM	Democrat	GOV	Governor	HIL	Hillsborough			390	390	King	Chris		2383
8/28/2018	DEM	Democrat	GOV	Governor	HOL	Holmes			0	0	King	Chris		74
8/28/2018	DEM	Democrat	GOV	Governor	IND	Indian River			36	36	King	Chris		314
8/28/2018	DEM	Democrat	GOV	Governor	JAC	Jackson			14	14	King	Chris		188
8/28/2018	DEM	Democrat	GOV	Governor	JEF	Jefferson			0	0	King	Chris		49
8/28/2018	DEM	Democrat	GOV	Governor	LAF	Lafayette			5	5	King	Chris		26
8/28/2018	DEM	Democrat	GOV	Governor	LAK	Lake			102	102	King	Chris		610
8/28/2018	DEM	Democrat	GOV	Governor	LEE	Lee			127	127	King	Chris		1095
8/28/2018	DEM	Democrat	GOV	Governor	LEO	Leon			155	155	King	Chris		422
8/28/2018	DEM	Democrat	GOV	Governor	LEV	Levy			13	13	King	Chris		106
8/28/2018	DEM	Democrat	GOV	Governor	LIB	Liberty			0	0	King	Chris		94
8/28/2018	DEM	Democrat	GOV	Governor	MAD	Madison			11	11	King	Chris		61
8/28/2018	DEM	Democrat	GOV	Governor	MAN	Manatee			70	70	King	Chris		731
8/28/2018	DEM	Democrat	GOV	Governor	MRN	Marion			125	125	King	Chris		811
8/28/2018	DEM	Democrat	GOV	Governor	MRT	Martin			0	0	King	Chris		521
8/28/2018	DEM	Democrat	GOV	Governor	DAD	Miami-Dade			0	0	King	Chris		2035
8/28/2018	DEM	Democrat	GOV	Governor	MON	Monroe			33	33	King	Chris		225
8/28/2018	DEM	Democrat	GOV	Governor	NAS	Nassau			0	0	King	Chris		130
8/28/2018	DEM	Democrat	GOV	Governor	OKA	Okaloosa			52	52	King	Chris		181
8/28/2018	DEM	Democrat	GOV	Governor	OKE	Okeechobee			0	0	King	Chris		55
8/28/2018	DEM	Democrat	GOV	Governor	ORA	Orange			0	0	King	Chris		4494
8/28/2018	DEM	Democrat	GOV	Governor	OSC	Osceola			87	87	King	Chris		949
8/28/2018	DEM	Democrat	GOV	Governor	PAL	Palm Beach			871	871	King	Chris		1800
8/28/2018	DEM	Democrat	GOV	Governor	PAS	Pasco			110	110	King	Chris		1014
8/28/2018	DEM	Democrat	GOV	Governor	PIN	Pinellas			299	299	King	Chris		2700
8/28/2018	DEM	Democrat	GOV	Governor	POL	Polk			167	167	King	Chris		1115
8/28/2018	DEM	Democrat	GOV	Governor	PUT	Putnam			0	0	King	Chris		202
8/28/2018	DEM	Democrat	GOV	Governor	SAN	Santa Rosa			0	0	King	Chris		179
8/28/2018	DEM	Democrat	GOV	Governor	SAR	Sarasota			101	101	King	Chris		1139
8/28/2018	DEM	Democrat	GOV	Governor	SEM	Seminole			81	81	King	Chris		1314
8/28/2018	DEM	Democrat	GOV	Governor	STJ	St. Johns			0	0	King	Chris		389
8/28/2018	DEM	Democrat	GOV	Governor	STL	St. Lucie			64	64	King	Chris		813
8/28/2018	DEM	Democrat	GOV	Governor	SUM	Sumter			26	26	King	Chris		242
8/28/2018	DEM	Democrat	GOV	Governor	SUW	Suwannee			16	16	King	Chris		93
8/28/2018	DEM	Democrat	GOV	Governor	TAY	Taylor			14	14	King	Chris		87
8/28/2018	DEM	Democrat	GOV	Governor	UNI	Union			8	8	King	Chris		38
8/28/2018	DEM	Democrat	GOV	Governor	VOL	Volusia			125	125	King	Chris		1358
8/28/2018	DEM	Democrat	GOV	Governor	WAK	Wakulla			0	0	King	Chris		72
8/28/2018	DEM	Democrat	GOV	Governor	WAL	Walton			0	0	King	Chris		103
8/28/2018	DEM	Democrat	GOV	Governor	WAS	Washington			0	0	King	Chris		62
8/28/2018	DEM	Democrat	GOV	Governor	ALA	Alachua			63	63	Levine	Philip		2129
8/28/2018	DEM	Democrat	GOV	Governor	BAK	Baker			9	9	Levine	Philip		213
8/28/2018	DEM	Democrat	GOV	Governor	BAY	Bay			44	44	Levine	Philip		670
8/28/2018	DEM	Democrat	GOV	Governor	BRA	Bradford			14	14	Levine	Philip		244
8/28/2018	DEM	Democrat	GOV	Governor	BRE	Brevard			174	174	Levine	Philip		5956
8/28/2018	DEM	Democrat	GOV	Governor	BRO	Broward			577	577	Levine	Philip		47323
8/28/2018	DEM	Democrat	GOV	Governor	CAL	Calhoun			11	11	Levine	Philip		99
8/28/2018	DEM	Democrat	GOV	Governor	CHA	Charlotte			67	67	Levine	Philip		4938
8/28/2018	DEM	Democrat	GOV	Governor	CIT	Citrus			0	0	Levine	Philip		1964
8/28/2018	DEM	Democrat	GOV	Governor	CLA	Clay			0	0	Levine	Philip		1343
8/28/2018	DEM	Democrat	GOV	Governor	CLL	Collier			59	59	Levine	Philip		5664
8/28/2018	DEM	Democrat	GOV	Governor	CLM	Columbia			22	22	Levine	Philip		603
8/28/2018	DEM	Democrat	GOV	Governor	DES	Desoto			15	15	Levine	Philip		615
8/28/2018	DEM	Democrat	GOV	Governor	DIX	Dixie			10	10	Levine	Philip		89
8/28/2018	DEM	Democrat	GOV	Governor	DUV	Duval			199	199	Levine	Philip		11410
8/28/2018	DEM	Democrat	GOV	Governor	ESC	Escambia			0	0	Levine	Philip		4334
8/28/2018	DEM	Democrat	GOV	Governor	FLA	Flagler			25	25	Levine	Philip		1426
8/28/2018	DEM	Democrat	GOV	Governor	FRA	Franklin			8	8	Levine	Philip		153
8/28/2018	DEM	Democrat	GOV	Governor	GAD	Gadsden			25	25	Levine	Philip		477
8/28/2018	DEM	Democrat	GOV	Governor	GIL	Gilchrist			10	10	Levine	Philip		88
8/28/2018	DEM	Democrat	GOV	Governor	GLA	Glades			13	13	Levine	Philip		187
8/28/2018	DEM	Democrat	GOV	Governor	GUL	Gulf			0	0	Levine	Philip		78
8/28/2018	DEM	Democrat	GOV	Governor	HAM	Hamilton			8	8	Levine	Philip		109
8/28/2018	DEM	Democrat	GOV	Governor	HAR	Hardee			12	12	Levine	Philip		152
8/28/2018	DEM	Democrat	GOV	Governor	HEN	Hendry			10	10	Levine	Philip		467
8/28/2018	DEM	Democrat	GOV	Governor	HER	Hernando			64	64	Levine	Philip		2485
8/28/2018	DEM	Democrat	GOV	Governor	HIG	Highlands			25	25	Levine	Philip		1108
8/28/2018	DEM	Democrat	GOV	Governor	HIL	Hillsborough			390	390	Levine	Philip		14094
8/28/2018	DEM	Democrat	GOV	Governor	HOL	Holmes			0	0	Levine	Philip		83
8/28/2018	DEM	Democrat	GOV	Governor	IND	Indian River			36	36	Levine	Philip		2463
8/28/2018	DEM	Democrat	GOV	Governor	JAC	Jackson			14	14	Levine	Philip		312
8/28/2018	DEM	Democrat	GOV	Governor	JEF	Jefferson			0	0	Levine	Philip		182
8/28/2018	DEM	Democrat	GOV	Governor	LAF	Lafayette			5	5	Levine	Philip		51
8/28/2018	DEM	Democrat	GOV	Governor	LAK	Lake			102	102	Levine	Philip		3110
8/28/2018	DEM	Democrat	GOV	Governor	LEE	Lee			127	127	Levine	Philip		13460
8/28/2018	DEM	Democrat	GOV	Governor	LEO	Leon			155	155	Levine	Philip		4112
8/28/2018	DEM	Democrat	GOV	Governor	LEV	Levy			13	13	Levine	Philip		255
8/28/2018	DEM	Democrat	GOV	Governor	LIB	Liberty			0	0	Levine	Philip		108
8/28/2018	DEM	Democrat	GOV	Governor	MAD	Madison			11	11	Levine	Philip		163
8/28/2018	DEM	Democrat	GOV	Governor	MAN	Manatee			70	70	Levine	Philip		4858
8/28/2018	DEM	Democrat	GOV	Governor	MRN	Marion			125	125	Levine	Philip		3274
8/28/2018	DEM	Democrat	GOV	Governor	MRT	Martin			0	0	Levine	Philip		2821
8/28/2018	DEM	Democrat	GOV	Governor	DAD	Miami-Dade			0	0	Levine	Philip		48436
8/28/2018	DEM	Democrat	GOV	Governor	MON	Monroe			33	33	Levine	Philip		2011
8/28/2018	DEM	Democrat	GOV	Governor	NAS	Nassau			0	0	Levine	Philip		718
8/28/2018	DEM	Democrat	GOV	Governor	OKA	Okaloosa			52	52	Levine	Philip		1249
8/28/2018	DEM	Democrat	GOV	Governor	OKE	Okeechobee			0	0	Levine	Philip		405
8/28/2018	DEM	Democrat	GOV	Governor	ORA	Orange			0	0	Levine	Philip		13541
8/28/2018	DEM	Democrat	GOV	Governor	OSC	Osceola			87	87	Levine	Philip		4519
8/28/2018	DEM	Democrat	GOV	Governor	PAL	Palm Beach			871	871	Levine	Philip		33834
8/28/2018	DEM	Democrat	GOV	Governor	PAS	Pasco			110	110	Levine	Philip		5416
8/28/2018	DEM	Democrat	GOV	Governor	PIN	Pinellas			299	299	Levine	Philip		15792
8/28/2018	DEM	Democrat	GOV	Governor	POL	Polk			167	167	Levine	Philip		6843
8/28/2018	DEM	Democrat	GOV	Governor	PUT	Putnam			0	0	Levine	Philip		785
8/28/2018	DEM	Democrat	GOV	Governor	SAN	Santa Rosa			0	0	Levine	Philip		1599
8/28/2018	DEM	Democrat	GOV	Governor	SAR	Sarasota			101	101	Levine	Philip		8688
8/28/2018	DEM	Democrat	GOV	Governor	SEM	Seminole			81	81	Levine	Philip		4255
